attendance,study_hours,past_failures,assignments_completed_pct,parental_education,family_income,extracurricular,internet_access,previous_grade,final_score,risk_category
73.86,6.99,3,50.97,Secondary,Low,Yes,Yes,24.99,36.15,High-Risk
100.0,2.98,2,100.0,Secondary,Medium,No,Yes,70.91,71.92,Safe
55.27,2.64,1,78.72,Secondary,Medium,Yes,Yes,78.91,63.95,High-Risk
89.28,12.75,0,31.33,Secondary,Medium,No,Yes,100.0,81.14,Safe
83.57,7.54,4,100.0,none,Medium,No,Yes,55.96,69.15,At-Risk
100.0,8.52,4,54.74,Primary,Medium,Yes,No,76.28,54.64,At-Risk
87.45,12.29,3,18.47,Higher,High,Yes,Yes,100.0,52.52,At-Risk
30.09,6.71,2,71.5,Secondary,Low,Yes,Yes,82.81,61.11,High-Risk
49.65,7.08,2,96.06,Higher,High,No,Yes,58.57,49.54,At-Risk
50.92,11.67,3,57.16,Secondary,Low,No,Yes,72.55,54.86,At-Risk
63.69,0.0,3,100.0,Primary,Low,Yes,Yes,63.65,53.14,High-Risk
100.0,0.67,4,40.82,Secondary,Low,No,Yes,56.74,46.65,High-Risk
68.37,15.0,1,47.06,Primary,Low,Yes,Yes,91.51,61.53,At-Risk
75.86,2.68,0,69.09,Higher,High,Yes,Yes,87.98,69.47,At-Risk
69.38,6.77,5,84.02,Secondary,Medium,Yes,Yes,100.0,62.45,At-Risk
88.47,1.4,2,86.73,Primary,Low,Yes,Yes,53.42,78.67,At-Risk
56.95,3.96,3,82.04,Secondary,Low,No,Yes,100.0,63.77,At-Risk
70.74,3.92,0,100.0,none,Low,No,Yes,96.38,72.07,At-Risk
70.43,8.09,1,100.0,Higher,High,Yes,Yes,33.13,61.86,At-Risk
73.23,6.22,2,100.0,Secondary,Medium,No,Yes,83.34,68.29,Safe
60.86,4.12,3,72.6,Secondary,High,Yes,Yes,72.02,48.31,High-Risk
41.62,4.88,3,42.69,Secondary,Medium,No,Yes,49.79,38.72,High-Risk
98.32,0.0,3,62.63,Primary,Medium,No,Yes,67.94,49.27,At-Risk
72.09,9.26,3,77.2,Secondary,Medium,Yes,Yes,78.93,84.46,At-Risk
100.0,5.47,0,55.12,Higher,Low,Yes,Yes,83.07,53.2,Safe
86.99,1.59,2,83.84,Higher,Low,Yes,Yes,91.67,64.16,At-Risk
87.87,1.12,5,64.02,Higher,High,Yes,Yes,100.0,42.12,High-Risk
100.0,11.73,1,89.84,Primary,Medium,No,Yes,79.71,72.64,Safe
100.0,5.56,1,83.32,none,Low,Yes,Yes,0.0,61.34,At-Risk
100.0,4.22,3,77.12,Secondary,Low,Yes,Yes,91.14,82.87,At-Risk
97.16,6.79,3,48.98,Higher,Low,No,Yes,100.0,72.91,At-Risk
82.31,11.24,2,40.03,Primary,Low,Yes,No,47.1,62.35,At-Risk
100.0,15.0,2,44.2,Secondary,Low,Yes,Yes,92.74,64.42,Safe
56.34,0.0,3,77.26,Secondary,High,No,Yes,63.7,53.14,High-Risk
89.62,4.24,2,100.0,Higher,Medium,Yes,Yes,49.39,76.68,At-Risk
100.0,7.08,3,94.34,Secondary,Low,Yes,Yes,70.32,89.16,Safe
98.81,3.85,2,64.41,Primary,Medium,Yes,Yes,58.52,53.08,At-Risk
73.1,6.58,3,67.21,Secondary,Low,Yes,Yes,92.57,62.35,At-Risk
86.39,8.09,0,49.25,Secondary,Low,Yes,Yes,92.41,90.06,Safe
66.77,4.27,2,50.97,Secondary,Low,Yes,Yes,76.56,49.02,High-Risk
55.79,7.63,2,100.0,Primary,Low,Yes,Yes,21.58,56.81,At-Risk
100.0,1.27,5,44.44,Higher,Medium,Yes,No,84.02,36.26,High-Risk
64.14,2.59,4,100.0,Higher,Low,No,Yes,88.96,57.66,At-Risk
63.93,9.25,1,89.81,Secondary,High,No,Yes,24.35,75.35,At-Risk
64.48,8.57,1,71.08,Secondary,High,Yes,Yes,90.68,62.16,At-Risk
57.6,11.86,0,91.86,Secondary,Medium,Yes,Yes,41.9,74.19,At-Risk
56.88,8.94,0,59.14,Higher,Medium,Yes,Yes,96.81,69.73,At-Risk
31.87,10.77,3,100.0,Secondary,High,No,Yes,100.0,70.71,At-Risk
36.2,5.51,5,40.87,Secondary,Low,Yes,Yes,49.9,32.41,High-Risk
70.18,0.35,4,46.8,Higher,Low,Yes,Yes,86.62,40.95,High-Risk
86.41,2.03,2,56.34,Secondary,High,Yes,Yes,93.82,52.38,At-Risk
33.1,9.99,0,94.65,Higher,Low,No,No,56.13,57.47,At-Risk
79.55,9.49,2,36.03,Higher,High,Yes,Yes,76.89,60.34,At-Risk
100.0,11.46,2,79.08,none,Low,Yes,No,24.91,84.8,Safe
63.21,9.54,1,80.55,Secondary,Low,No,No,70.74,62.8,At-Risk
50.27,7.4,3,100.0,none,Low,No,Yes,95.5,49.38,At-Risk
73.5,11.66,3,66.59,Secondary,Medium,No,Yes,75.15,74.37,At-Risk
87.98,7.19,4,63.41,Secondary,Low,No,Yes,99.28,67.6,At-Risk
,3.43,0,31.45,Higher,Low,No,Yes,100.0,54.8,At-Risk
98.82,5.9,5,81.01,Secondary,Low,No,Yes,90.7,66.29,At-Risk
86.73,,2,47.3,none,Medium,No,Yes,62.53,71.69,At-Risk
100.0,5.42,2,91.82,Secondary,Medium,No,Yes,69.52,58.46,Safe
32.96,3.36,5,91.02,Primary,Low,Yes,Yes,91.33,48.08,High-Risk
39.71,10.3,1,100.0,Secondary,Low,No,Yes,68.58,64.13,At-Risk
64.54,2.31,0,100.0,Higher,High,No,Yes,73.97,57.68,At-Risk
41.52,9.27,0,74.21,Primary,Medium,Yes,Yes,81.99,69.12,At-Risk
100.0,11.64,1,81.56,Secondary,Medium,Yes,Yes,41.62,95.81,Safe
80.82,0.0,0,84.77,Secondary,Low,No,Yes,57.91,50.66,At-Risk
66.75,4.81,3,60.88,Secondary,High,Yes,Yes,77.85,57.8,At-Risk
100.0,7.82,2,97.87,Secondary,High,Yes,Yes,85.05,87.22,Safe
82.31,8.19,3,80.48,Secondary,Medium,Yes,Yes,100.0,70.31,Safe
69.78,8.8,1,88.11,Secondary,Low,No,Yes,100.0,70.8,Safe
55.46,7.34,1,100.0,Secondary,High,Yes,Yes,69.46,69.38,At-Risk
88.9,4.73,1,50.47,Secondary,Low,No,Yes,67.08,59.8,At-Risk
88.06,3.22,4,85.78,Primary,Low,No,Yes,69.12,58.04,At-Risk
92.05,9.23,1,74.32,Primary,Low,No,Yes,87.27,72.91,Safe
95.15,5.61,0,89.04,Higher,Low,No,Yes,73.09,75.5,Safe
100.0,5.85,0,79.42,none,Medium,Yes,Yes,51.39,81.48,Safe
54.3,4.22,1,20.61,Higher,Medium,No,Yes,36.18,38.52,High-Risk
100.0,8.64,0,100.0,Secondary,High,Yes,Yes,100.0,91.03,Safe
100.0,14.21,3,92.54,Secondary,Medium,No,Yes,100.0,100.0,Safe
100.0,6.91,0,100.0,Higher,Medium,Yes,No,77.21,100.0,Safe
69.85,5.08,3,70.86,Secondary,Low,Yes,Yes,69.1,59.62,At-Risk
57.15,10.35,5,58.66,Higher,Low,No,Yes,80.38,59.89,At-Risk
77.62,12.98,5,28.15,Secondary,Medium,Yes,Yes,51.24,69.05,At-Risk
82.09,6.2,5,48.0,Higher,Low,Yes,Yes,100.0,67.05,At-Risk
96.43,7.04,0,100.0,Primary,High,No,Yes,100.0,100.0,Safe
70.89,5.46,3,100.0,Secondary,Low,Yes,Yes,22.71,68.72,At-Risk
98.03,3.88,2,72.79,Primary,Medium,No,Yes,89.94,70.25,At-Risk
66.31,3.51,2,98.82,Higher,Medium,Yes,Yes,52.39,74.02,High-Risk
76.19,10.61,2,93.0,none,High,Yes,No,64.81,84.64,Safe
93.07,2.61,4,85.3,Secondary,Medium,No,No,97.47,65.44,At-Risk
78.04,5.82,0,96.76,Secondary,High,No,No,98.4,62.28,Safe
58.1,15.0,0,56.97,Secondary,Low,No,Yes,58.82,69.36,At-Risk
52.45,3.01,2,56.91,none,Medium,No,No,31.04,40.46,High-Risk
100.0,5.61,1,46.04,Higher,Low,No,Yes,39.23,60.08,At-Risk
87.41,4.93,4,56.61,Secondary,Low,No,Yes,64.38,59.69,At-Risk
100.0,4.43,0,57.52,Higher,Low,Yes,Yes,32.45,77.0,At-Risk
100.0,3.95,1,69.41,Secondary,Low,Yes,Yes,83.24,76.77,Safe
67.96,8.95,3,100.0,Secondary,Low,No,Yes,59.18,66.41,At-Risk
100.0,3.89,0,53.02,Secondary,High,Yes,Yes,37.05,43.45,At-Risk
83.81,0.0,1,100.0,none,Medium,No,Yes,67.17,89.84,At-Risk
72.16,5.55,3,68.4,Secondary,High,Yes,Yes,100.0,77.25,At-Risk
100.0,6.54,0,100.0,Higher,Low,Yes,Yes,81.76,80.83,Safe
100.0,1.23,4,65.44,Higher,Medium,Yes,Yes,36.64,41.49,High-Risk
91.26,0.0,1,90.3,Primary,Low,Yes,Yes,21.85,61.86,At-Risk
53.75,1.33,0,35.94,Secondary,Medium,No,Yes,13.64,27.4,High-Risk
63.04,10.15,4,76.55,Secondary,Low,No,Yes,46.05,75.69,At-Risk
61.45,3.02,2,64.25,Secondary,Low,No,No,50.93,52.22,High-Risk
95.36,8.97,1,100.0,Secondary,High,Yes,Yes,73.33,81.56,Safe
84.6,6.85,0,66.14,none,Low,Yes,Yes,94.51,67.28,Safe
67.19,,0,36.89,Secondary,Low,No,Yes,18.84,53.07,High-Risk
100.0,0.0,0,67.28,Secondary,Medium,No,Yes,24.53,49.91,At-Risk
64.26,6.63,4,68.52,Primary,Medium,Yes,Yes,27.41,58.96,High-Risk
100.0,5.28,0,77.28,none,Low,No,Yes,88.57,59.54,Safe
100.0,9.62,4,36.39,Primary,Low,Yes,No,100.0,60.08,At-Risk
91.1,5.41,2,62.32,Secondary,Low,No,Yes,80.99,61.98,At-Risk
55.53,11.89,5,89.92,none,Medium,Yes,Yes,76.19,68.91,At-Risk
100.0,11.46,0,100.0,Secondary,Low,Yes,Yes,56.73,93.55,Safe
100.0,5.05,2,49.73,Secondary,High,No,Yes,86.68,65.72,At-Risk
80.9,8.9,5,37.21,Higher,Low,Yes,Yes,95.32,47.04,At-Risk
100.0,4.7,5,100.0,Secondary,Low,No,Yes,73.46,77.9,At-Risk
77.46,1.1,1,32.07,Higher,Medium,No,Yes,19.7,32.5,High-Risk
100.0,0.0,1,56.3,Higher,Low,Yes,Yes,40.91,47.35,High-Risk
51.29,4.99,3,64.34,Primary,High,Yes,Yes,55.35,52.13,High-Risk
99.73,4.99,3,33.79,Secondary,Medium,No,Yes,84.97,55.96,At-Risk
12.03,6.75,1,58.49,Secondary,Low,Yes,Yes,80.38,59.57,High-Risk
45.75,9.33,0,76.17,Primary,Low,No,Yes,75.73,47.35,At-Risk
48.51,15.0,1,63.8,Higher,Medium,Yes,No,100.0,69.19,At-Risk
75.34,0.0,2,84.9,Secondary,High,No,Yes,29.38,58.2,High-Risk
52.9,1.4,0,66.48,none,Low,No,Yes,81.37,53.74,High-Risk
53.1,0.47,3,29.56,Primary,Low,Yes,Yes,76.61,8.34,High-Risk
70.52,4.78,1,56.6,Secondary,Low,Yes,Yes,82.77,57.37,At-Risk
71.81,9.2,3,28.94,Secondary,Low,Yes,Yes,70.69,52.32,High-Risk
46.17,5.27,0,100.0,Higher,Medium,No,No,100.0,51.3,At-Risk
41.42,8.79,0,60.67,Primary,Low,No,Yes,56.89,65.06,At-Risk
53.72,4.04,3,52.74,none,Low,No,No,71.22,37.43,High-Risk
100.0,6.32,1,29.73,Primary,Low,No,No,49.62,45.56,At-Risk
100.0,1.36,1,64.4,Secondary,Low,No,Yes,100.0,61.89,At-Risk
100.0,3.32,2,72.25,Higher,Low,Yes,Yes,53.92,61.07,At-Risk
66.07,8.6,2,62.61,none,Medium,No,Yes,93.29,55.14,At-Risk
85.41,12.85,1,73.11,Primary,Low,No,Yes,81.98,91.89,Safe
74.96,6.04,4,89.54,none,Medium,No,Yes,43.62,57.94,At-Risk
71.42,7.95,0,68.26,Higher,Low,Yes,No,82.12,65.43,At-Risk
77.74,1.76,0,77.46,Secondary,Medium,Yes,No,100.0,52.99,At-Risk
81.93,0.0,3,100.0,Secondary,Low,Yes,Yes,82.95,67.06,At-Risk
31.35,6.92,3,67.83,Secondary,Low,No,Yes,100.0,59.97,High-Risk
59.52,12.16,3,70.98,Higher,Medium,Yes,Yes,92.62,63.91,At-Risk
73.94,5.4,3,64.49,Secondary,Medium,No,Yes,53.72,61.04,At-Risk
100.0,8.08,1,67.8,none,Low,Yes,Yes,28.78,83.61,At-Risk
90.93,13.49,2,98.63,Primary,Low,Yes,Yes,65.07,74.06,Safe
100.0,6.46,0,57.5,Higher,Medium,No,Yes,49.22,65.96,At-Risk
72.24,8.76,0,100.0,Primary,Low,Yes,Yes,76.17,83.24,Safe
100.0,4.92,1,58.42,Secondary,High,No,Yes,73.32,61.41,At-Risk
82.11,4.52,3,79.39,Secondary,Medium,Yes,Yes,98.07,58.29,At-Risk
95.64,11.23,0,67.31,Secondary,Medium,No,Yes,79.09,66.55,Safe
79.38,3.6,0,95.52,Secondary,Low,No,No,52.65,47.1,At-Risk
88.8,11.18,0,90.71,Secondary,Low,Yes,Yes,5.76,65.5,Safe
63.11,0.0,1,26.84,Higher,Low,Yes,Yes,91.64,37.01,High-Risk
100.0,6.26,1,17.91,Higher,Low,No,Yes,6.61,36.78,High-Risk
62.96,2.82,2,100.0,Higher,High,Yes,Yes,81.3,63.03,At-Risk
51.28,8.71,5,85.78,none,Low,Yes,Yes,96.58,65.1,At-Risk
79.01,10.9,0,74.5,none,Low,Yes,Yes,80.31,90.47,Safe
100.0,9.74,0,56.09,none,Medium,Yes,Yes,100.0,73.97,Safe
57.92,13.0,0,56.4,Higher,Medium,No,Yes,54.75,51.3,At-Risk
70.47,0.0,3,58.1,Primary,High,No,Yes,92.15,49.9,High-Risk
81.41,2.13,0,100.0,Secondary,High,Yes,Yes,63.78,58.74,At-Risk
41.9,3.27,5,100.0,Secondary,Low,No,Yes,79.0,52.33,High-Risk
40.61,0.36,0,68.1,Primary,Medium,Yes,Yes,53.84,34.36,High-Risk
100.0,14.67,0,100.0,Secondary,Low,No,Yes,93.65,100.0,Safe
76.89,7.93,2,60.59,Secondary,Low,No,Yes,56.34,61.62,At-Risk
48.49,2.19,4,64.62,Secondary,Low,Yes,Yes,45.06,20.37,High-Risk
67.16,0.0,0,45.33,Secondary,Low,Yes,Yes,90.52,73.88,High-Risk
61.02,8.47,1,100.0,Higher,Low,Yes,Yes,100.0,95.6,Safe
75.2,6.3,1,94.11,Primary,Low,No,No,59.87,69.24,At-Risk
79.91,1.61,1,85.39,Primary,Medium,No,Yes,35.84,49.5,At-Risk
21.29,15.0,0,57.52,Secondary,Medium,No,Yes,67.12,66.25,At-Risk
100.0,4.71,5,89.75,Primary,Low,No,Yes,69.27,73.12,At-Risk
76.85,3.44,4,89.57,Secondary,Medium,No,No,46.5,57.44,At-Risk
59.04,12.37,4,80.38,Primary,High,Yes,Yes,56.57,74.57,At-Risk
97.11,8.24,1,99.17,Higher,Low,No,Yes,100.0,85.24,Safe
49.14,5.52,1,91.42,Secondary,Low,Yes,Yes,59.17,75.25,At-Risk
67.14,,1,86.42,Secondary,Low,No,Yes,58.07,74.95,At-Risk
44.59,5.91,0,51.57,Secondary,Medium,No,Yes,78.98,60.92,High-Risk
93.61,8.87,2,36.36,Secondary,Low,No,Yes,85.68,64.5,At-Risk
100.0,2.88,2,47.05,Higher,Low,No,Yes,87.92,67.69,At-Risk
84.6,1.62,0,100.0,Secondary,High,Yes,No,100.0,63.31,Safe
70.27,0.53,0,100.0,Secondary,Medium,Yes,No,72.36,74.58,At-Risk
43.11,11.46,2,70.36,Secondary,Low,No,Yes,25.14,50.89,At-Risk
63.57,0.0,3,100.0,Primary,Low,No,Yes,83.29,64.83,High-Risk
80.79,5.33,2,100.0,Secondary,High,Yes,Yes,100.0,70.35,Safe
60.64,8.61,1,47.04,Secondary,Medium,No,Yes,100.0,56.97,At-Risk
63.63,0.0,4,60.08,Secondary,High,Yes,Yes,47.25,56.75,High-Risk
46.95,8.91,2,58.82,Secondary,Medium,No,Yes,77.56,46.93,High-Risk
56.42,12.1,2,54.14,Higher,Low,Yes,Yes,66.58,47.33,At-Risk
38.34,9.67,0,75.79,Secondary,High,Yes,Yes,100.0,77.55,At-Risk
81.92,6.47,1,84.18,Secondary,Medium,Yes,No,71.39,75.04,Safe
76.25,2.25,2,76.68,Secondary,High,No,Yes,40.12,34.22,High-Risk
77.36,5.32,2,53.1,none,Low,Yes,Yes,94.05,60.23,At-Risk
65.98,9.12,0,62.12,Secondary,Low,No,Yes,38.77,53.53,At-Risk
60.23,2.7,1,48.3,Primary,Medium,Yes,Yes,100.0,49.9,High-Risk
67.55,2.77,3,60.19,Primary,Low,Yes,Yes,84.63,26.4,High-Risk
64.34,4.68,2,43.48,Primary,Low,Yes,Yes,80.75,49.14,High-Risk
78.83,7.09,1,20.56,Secondary,High,Yes,Yes,71.06,55.99,High-Risk
100.0,2.94,1,83.38,Secondary,Low,No,Yes,35.76,43.78,At-Risk
70.27,14.28,0,41.24,none,Low,No,Yes,100.0,71.77,Safe
60.2,3.27,0,100.0,Secondary,High,Yes,Yes,73.38,53.21,At-Risk
68.77,0.0,0,42.53,Secondary,Medium,Yes,Yes,3.9,39.9,High-Risk
62.69,14.64,4,100.0,Higher,Medium,No,Yes,59.44,77.37,At-Risk
62.59,4.72,3,56.88,Secondary,Low,No,Yes,84.22,56.46,High-Risk
60.39,7.7,1,17.62,Higher,Low,No,Yes,94.2,53.33,High-Risk
92.13,6.16,2,100.0,Higher,Low,No,No,74.89,75.31,Safe
91.8,4.76,3,48.01,Primary,Low,No,No,90.45,53.15,At-Risk
97.56,9.85,2,100.0,none,Low,No,Yes,74.74,76.06,Safe
100.0,7.29,5,100.0,Higher,Low,Yes,Yes,74.85,84.07,Safe
65.89,7.86,3,100.0,Higher,Low,Yes,Yes,72.86,73.53,At-Risk
35.81,6.83,4,70.1,Secondary,Low,Yes,Yes,78.32,47.66,High-Risk
100.0,8.2,0,46.13,Higher,Medium,No,Yes,58.33,58.35,At-Risk
,0.27,3,22.12,Primary,Low,No,Yes,74.91,17.24,High-Risk
66.46,6.58,3,62.95,Higher,High,No,Yes,85.06,51.8,At-Risk
39.34,10.75,4,74.94,Secondary,High,Yes,Yes,55.41,72.16,High-Risk
85.07,8.26,3,95.13,Secondary,Medium,Yes,Yes,100.0,80.35,Safe
51.08,3.99,1,94.07,Higher,Medium,No,Yes,100.0,55.67,At-Risk
100.0,12.42,4,83.14,none,Medium,Yes,Yes,84.89,89.45,Safe
80.81,,2,23.4,Secondary,Low,Yes,Yes,76.24,45.92,High-Risk
100.0,3.77,2,100.0,Primary,Medium,Yes,Yes,57.85,69.06,At-Risk
77.54,8.05,3,68.46,Secondary,High,Yes,Yes,97.74,49.45,At-Risk
100.0,14.65,3,75.28,Secondary,Medium,Yes,Yes,97.12,73.93,Safe
47.86,8.95,2,97.21,Secondary,Low,Yes,Yes,51.94,71.0,At-Risk
99.63,8.19,0,75.33,Secondary,Low,No,Yes,83.02,84.58,Safe
71.62,6.96,1,72.66,Secondary,High,No,Yes,88.36,68.65,At-Risk
80.95,1.09,0,62.18,Secondary,Medium,Yes,Yes,89.97,62.85,At-Risk
98.19,11.71,3,89.02,Secondary,Low,Yes,Yes,72.26,86.83,Safe
84.66,5.84,1,62.94,Primary,High,No,Yes,25.93,59.16,At-Risk
55.23,7.37,4,100.0,Secondary,Low,Yes,Yes,90.03,76.44,At-Risk
62.76,10.71,4,49.34,Primary,Medium,Yes,Yes,42.26,56.47,High-Risk
48.56,4.57,4,68.38,Higher,Low,No,Yes,52.51,29.81,High-Risk
92.88,0.68,1,52.07,Secondary,Low,No,Yes,54.17,70.54,High-Risk
66.36,3.47,0,87.12,Secondary,Low,Yes,Yes,55.79,46.15,At-Risk
63.78,3.91,0,33.88,none,Medium,No,Yes,41.32,35.03,High-Risk
80.06,8.27,0,100.0,Secondary,Medium,Yes,No,100.0,89.0,Safe
69.08,4.29,1,100.0,Primary,High,No,Yes,96.13,77.51,At-Risk
100.0,0.0,4,100.0,Secondary,Medium,Yes,Yes,74.79,65.37,At-Risk
94.63,0.0,0,100.0,Higher,Low,No,Yes,100.0,90.16,Safe
93.07,2.95,4,56.19,Secondary,High,No,Yes,51.54,30.54,High-Risk
64.62,4.62,0,41.23,Higher,Low,Yes,Yes,95.5,62.36,High-Risk
92.75,3.58,2,49.23,none,Low,No,Yes,83.7,35.43,At-Risk
87.59,3.8,1,87.87,Higher,Low,No,Yes,44.97,73.57,At-Risk
44.59,6.07,0,84.86,Secondary,Medium,Yes,Yes,82.34,60.04,At-Risk
68.85,7.51,0,48.46,Higher,Low,Yes,Yes,97.98,70.57,At-Risk
70.72,0.0,1,82.01,Higher,Medium,Yes,Yes,100.0,74.24,At-Risk
100.0,9.97,0,30.98,none,Low,Yes,No,71.6,79.49,At-Risk
64.5,6.44,2,83.48,Secondary,High,Yes,Yes,100.0,61.17,At-Risk
87.06,1.44,5,76.37,Primary,Low,Yes,Yes,79.0,67.93,At-Risk
100.0,2.0,3,62.83,none,Medium,No,Yes,44.65,59.56,At-Risk
51.94,11.78,4,96.43,Primary,Low,Yes,Yes,71.53,76.41,At-Risk
81.99,2.66,2,66.41,Secondary,Medium,Yes,Yes,89.56,65.04,At-Risk
100.0,5.14,1,69.51,Higher,Low,No,Yes,19.11,47.91,At-Risk
35.78,5.27,3,100.0,Secondary,High,Yes,Yes,68.52,48.76,High-Risk
59.83,,1,100.0,Primary,Medium,Yes,No,71.55,66.91,At-Risk
81.82,0.0,1,47.71,none,Low,Yes,Yes,78.04,43.8,High-Risk
84.11,1.77,0,34.97,Secondary,Low,Yes,Yes,44.63,51.98,High-Risk
78.94,3.69,3,97.19,Secondary,Low,Yes,Yes,83.12,61.49,At-Risk
88.64,10.29,2,100.0,none,High,Yes,Yes,84.43,88.25,Safe
100.0,0.0,1,53.01,Secondary,Medium,No,No,83.74,45.15,At-Risk
76.36,8.31,0,78.57,Secondary,Low,No,Yes,78.77,82.03,Safe
73.14,6.43,3,71.35,Secondary,High,No,Yes,100.0,79.47,At-Risk
89.87,5.01,2,100.0,Primary,High,Yes,Yes,61.01,63.78,At-Risk
100.0,12.51,1,72.52,Higher,Medium,No,Yes,58.21,80.68,Safe
90.0,3.91,2,100.0,Secondary,High,No,Yes,71.73,64.68,At-Risk
100.0,11.68,3,53.62,Higher,Low,No,Yes,56.04,59.62,Safe
35.67,3.17,0,100.0,Secondary,Low,Yes,Yes,100.0,60.47,At-Risk
70.51,0.0,3,57.06,Higher,Low,No,Yes,75.14,43.56,High-Risk
44.66,9.42,0,88.91,Primary,Medium,Yes,Yes,56.91,85.2,At-Risk
75.38,1.78,3,62.27,Higher,High,Yes,Yes,88.33,50.91,High-Risk
100.0,5.6,1,64.15,none,Low,No,No,72.05,64.52,At-Risk
42.71,14.49,2,67.76,Secondary,Low,No,Yes,73.83,76.11,At-Risk
100.0,12.14,2,96.38,Higher,High,Yes,Yes,36.33,92.18,Safe
74.88,3.86,4,32.32,none,High,No,Yes,76.63,52.11,High-Risk
97.32,3.6,2,45.63,Higher,High,No,Yes,92.3,54.77,At-Risk
100.0,10.33,1,100.0,none,Low,No,Yes,100.0,100.0,Safe
100.0,6.14,4,93.77,Higher,Low,Yes,Yes,82.97,96.36,Safe
89.53,9.02,2,34.08,Higher,Medium,Yes,Yes,100.0,73.64,At-Risk
53.2,10.97,0,58.68,Secondary,Low,No,Yes,62.13,45.16,At-Risk
100.0,8.32,2,56.7,Higher,Low,Yes,Yes,34.16,65.89,At-Risk
10.0,3.3,0,52.1,Primary,Medium,No,Yes,35.56,25.33,High-Risk
52.32,10.63,2,54.97,none,Low,No,Yes,100.0,55.82,At-Risk
60.49,9.34,1,65.14,Secondary,High,Yes,Yes,81.5,61.96,At-Risk
22.41,4.59,2,41.0,Secondary,Low,No,Yes,92.06,48.69,High-Risk
100.0,5.65,3,61.51,Secondary,Medium,Yes,Yes,99.16,76.79,At-Risk
100.0,6.02,5,89.82,Primary,High,Yes,Yes,48.62,74.15,At-Risk
86.28,15.0,1,88.05,Secondary,Low,Yes,No,100.0,75.81,Safe
99.49,6.49,2,57.73,Higher,High,No,Yes,100.0,82.89,Safe
84.16,7.36,0,84.3,Secondary,Medium,No,Yes,45.26,65.43,At-Risk
96.6,4.48,3,100.0,Higher,Medium,Yes,Yes,93.13,60.32,Safe
100.0,4.16,1,100.0,Higher,Medium,Yes,Yes,83.92,100.0,Safe
38.85,2.29,1,65.03,Secondary,Low,Yes,Yes,100.0,59.33,High-Risk
97.88,9.86,1,84.04,Secondary,Medium,No,Yes,43.62,69.8,Safe
100.0,10.83,1,62.45,Secondary,Low,Yes,Yes,100.0,93.31,Safe
60.24,10.51,3,62.28,Secondary,Medium,No,Yes,44.05,58.66,At-Risk
69.22,8.76,5,67.33,Higher,Low,Yes,No,58.75,68.79,At-Risk
55.62,6.17,1,34.54,Secondary,Medium,Yes,Yes,82.99,48.36,High-Risk
82.78,6.44,1,66.3,Secondary,Medium,Yes,Yes,52.43,74.03,At-Risk
84.77,11.04,0,54.06,Secondary,High,Yes,Yes,24.53,60.41,At-Risk
79.9,13.34,0,61.15,Secondary,Medium,Yes,Yes,30.17,57.93,Safe
55.84,10.23,4,94.23,Higher,Low,No,Yes,75.78,64.11,At-Risk
100.0,10.83,2,57.49,Primary,Low,No,Yes,80.52,60.0,Safe
60.45,8.97,0,57.26,Secondary,High,Yes,Yes,100.0,49.04,At-Risk
88.82,9.78,0,70.67,Secondary,Low,Yes,Yes,82.98,57.15,Safe
94.71,9.14,4,53.34,Higher,Low,No,Yes,88.28,69.94,At-Risk
32.21,3.81,3,47.41,Higher,Low,No,Yes,68.9,25.44,High-Risk
83.37,2.0,4,84.83,Higher,Low,No,Yes,90.94,60.08,At-Risk
100.0,4.02,3,70.87,Secondary,Medium,Yes,Yes,100.0,53.53,At-Risk
74.65,10.88,0,69.94,Secondary,Medium,No,Yes,36.38,54.92,At-Risk
97.47,1.18,1,71.86,Higher,Medium,No,Yes,100.0,75.0,At-Risk
58.05,10.55,3,45.81,Secondary,Low,Yes,No,93.88,57.9,At-Risk
100.0,2.25,1,58.89,Secondary,Medium,Yes,Yes,64.8,53.92,At-Risk
46.57,6.52,3,65.75,Secondary,Medium,No,Yes,92.92,44.05,High-Risk
74.45,7.2,1,100.0,Higher,High,No,Yes,40.4,83.37,At-Risk
100.0,5.64,2,29.17,Higher,Low,No,Yes,92.83,66.19,At-Risk
100.0,9.72,0,58.68,Secondary,Low,Yes,Yes,98.24,91.19,Safe
42.51,6.76,1,100.0,Higher,Low,No,Yes,84.19,70.65,At-Risk
69.65,7.48,3,79.14,Primary,Medium,Yes,Yes,48.83,61.82,At-Risk
60.01,2.95,4,100.0,none,Medium,Yes,Yes,61.29,46.68,High-Risk
100.0,0.0,4,81.83,Secondary,Medium,Yes,Yes,70.3,48.55,At-Risk
73.14,11.78,3,66.54,Secondary,Medium,No,Yes,91.01,67.43,Safe
78.71,9.01,0,82.07,Secondary,Low,No,Yes,45.9,89.38,Safe
87.05,6.06,2,100.0,Secondary,High,No,No,53.44,81.46,At-Risk
44.65,4.96,0,100.0,Higher,High,Yes,Yes,100.0,72.53,At-Risk
82.47,9.29,3,50.08,Secondary,Low,Yes,Yes,74.86,69.33,At-Risk
49.75,5.93,3,30.31,Secondary,Low,No,Yes,43.53,33.39,High-Risk
62.76,3.15,1,42.4,Primary,Low,Yes,Yes,78.52,50.26,High-Risk
63.91,4.42,0,84.34,none,Low,No,Yes,76.11,76.84,At-Risk
87.1,9.58,0,74.92,Higher,Low,Yes,Yes,94.98,83.23,Safe
